col1,col2
-46.185635,-32.769093
-38.0871,-27.53181
-30.618666,5.8788667
-32.28356,28.497543
52.41486,-24.832682
-2.283746,-13.813861
41.65969,-16.935017
-47.400333,-22.710012
30.598867,-8.893974
0.07647652,-33.102276
4.6459994,37.24518
-37.096622,35.29564
-43.84988,12.602806
10.860261,31.080793
28.730726,-9.095848
42.01302,-20.143833
49.764004,-7.067868
2.57897,7.2346787
-37.465015,-39.713863
-2.8065825,25.864527
19.138609,-35.21892
7.187722,36.173645
-43.970158,34.827713
-46.58534,-14.84598
28.640429,-21.864672
-26.456598,16.053204
46.970768,-21.034359
17.174728,-37.751534
-8.0285225,-22.364758
-53.77728,-17.519945
43.640778,-2.3513365
-56.17681,-9.841245
-32.358772,32.332275
61.159515,24.077593
-24.455193,-46.143764
-38.110897,-26.22042
44.014053,-30.077148
39.482037,26.29237
-47.68821,11.683259
3.8219333,33.731617
-44.70943,-34.287895
-8.668641,-44.507423
-51.78956,-16.817299
58.88758,-6.645576
13.110215,-35.788353
39.78812,4.537502
42.222694,29.461775
18.184048,-46.02115
-9.697679,-41.1488
-49.70224,28.630224
38.963905,-27.092346
-35.93577,25.105284
-40.157063,37.837543
-33.92567,35.310207
-16.184025,-33.291058
-34.56936,32.752396
8.096952,28.691765
-46.795773,-14.48033
-49.283726,15.376684
0.85005957,5.4139037
-2.2032611,7.0944524
29.83008,-28.366816
-19.515535,-41.675903
-48.834473,-23.472439
-47.723248,29.756527
-19.770359,-40.367554
-13.509933,-39.779644
12.353508,-42.732166
3.689845,18.661348
-3.5707424,-19.23016
-45.62726,-18.049047
6.811876,15.454996
55.095497,8.683436
-43.441612,-22.131422
43.91586,3.9065232
39.793285,-23.416632
11.798362,-40.682777
61.302048,24.113049
10.942557,34.32968
-4.540351,-19.341549
49.61324,-29.860228
-34.044556,36.77844
44.79058,-15.0447235
-43.787884,12.838506
-9.346969,-17.43696
12.742512,29.221876
31.050087,7.729573
35.172733,-9.057969
33.385586,-22.893366
-0.23311777,5.8593483
-0.44377756,-32.22051
41.18137,31.78832
34.360195,-20.542938
1.4795879,-32.767956
12.213929,44.34034
49.60147,-17.282131
-3.0187976,12.38346
-56.10704,-8.620547
-38.086994,-27.531857
-29.257536,20.569666
2.5046716,8.62966
34.58372,-26.523027
-13.192172,-38.41508
41.541702,-15.0399475
-3.1727252,4.2531176
-42.224545,-38.149002
-29.576532,21.902569
-6.594654,-16.546038
41.070236,24.657469
-27.994413,1.2571075
-40.066017,9.58903
0.84844506,-22.057045
-17.571762,-36.14223
3.4191997,22.308537
-12.615712,-38.761494
-57.956074,-8.865708
-48.29606,-15.787302
17.257286,-35.40902
-26.200813,27.256031
-14.496607,-47.84335
-16.748613,-38.947334
44.755966,27.43012
7.684902,20.832533
-6.4208508,37.96333
-4.359764,3.2806504
40.177197,0.39401117
-34.62957,-30.717245
45.892433,-23.709183
23.22495,-40.195374
10.798121,31.540367
35.81627,-23.462532
-30.296644,30.63831
-32.981953,-9.720253
-14.320001,-39.504738
-29.150002,-9.469376
-52.821507,8.9643135
28.586987,-21.266155
-43.168896,9.716716
21.718569,-35.16193
-25.232004,9.469346
-37.995674,34.046913
-26.833338,-6.6537724
-48.93053,16.845348
-37.975487,-29.334236
-9.359576,33.06837
-26.839779,-8.360261
17.6684,19.836731
23.764935,32.79521
-12.9088335,-33.614326
7.414824,22.40747
32.45693,-28.36749
-7.5469174,-19.213587
63.168343,21.473326
52.36462,1.3538897
-29.725346,16.642122
-38.417145,-33.059334
-50.943916,-23.334253
-43.312527,-31.20786
46.8056,12.053139
37.241196,5.1583085
-42.04173,29.51379
54.928764,6.9786344
35.11136,26.882624
-41.429317,-37.697067
12.637524,15.0661335
63.04672,21.044937
-33.217216,-16.58228
-26.295134,15.5280905
8.215381,25.478178
-13.09619,-46.00225
-0.60897887,43.870205
0.10190851,14.365312
-6.596582,8.376014
-44.685802,-29.149805
-38.379974,-42.180122
-45.32174,-17.341991
5.7484894,44.55994
22.240044,-38.121433
-17.571762,-36.14223
24.50412,-46.735435
14.519766,-38.245995
-17.029339,-42.91744
57.80725,-2.9116085
-45.374912,-22.320124
10.10344,34.403538
2.4426389,10.761752
15.10749,23.570953
-16.03797,-47.3191
-44.349125,43.88493
15.363855,22.883604
-28.235626,22.24918
53.246967,-5.0152407
-2.7820318,-17.108187
6.7486105,41.01156
38.360985,-17.352049
22.751871,35.353577
49.791782,-29.744843
-11.81068,13.318695
52.41486,-24.832682
-52.55321,-20.547752
38.269295,-29.12528
46.86031,12.797731
-16.625475,-37.026382
13.968155,43.642548
-11.853515,0.4179619
13.108498,16.180336
-33.037033,-6.666524
46.11963,26.492271
-32.613625,38.50871
-11.969316,-44.301464
10.231283,21.91189
-49.63661,8.431917
4.168543,35.587116
2.2663853,28.61135
-33.252586,-17.633896
-42.397312,-30.291393
-16.987083,-44.366238
-0.46445507,-18.767645
1.6035094,37.54642
30.166636,-25.10183
33.558018,-6.931616
13.975445,35.74547
3.5831656,27.836046
-48.708298,-21.625294
17.699184,-39.006454
3.3982897,21.478687
-12.539949,-35.213062
57.374317,-9.208696
-1.8073525,3.650124
37.9644,19.311327
-0.22529992,10.444506
-9.703923,13.585525
17.718603,26.136946
14.060962,30.403736
28.142328,-27.072447
-30.498806,37.12687
-2.4243321,43.793537
20.724895,-47.944557
-11.457668,0.31278092
-0.60903,43.870975
21.091415,-25.983751
16.945202,15.417417
45.858547,-28.244347
17.814997,-43.340977
2.2701163,15.206449
-9.871268,-16.69703
5.7058406,14.466418
43.06335,31.140427
38.199646,2.824372
-1.3297092,34.059715
38.712788,-27.26245
-30.954819,30.74866
-13.491385,-40.707375
29.537127,-27.493301
54.752647,2.910067
-46.83904,9.936586
36.36257,-14.566908
18.186516,-44.30656
45.907433,14.87342
-32.51287,-10.1589
-43.674564,-15.810762
31.003532,-28.450808
28.677248,-33.89776
30.45193,-6.5015264
-32.733643,21.787485
-0.8955353,11.380084
10.145008,9.318357
45.23869,31.380877
-30.300043,25.71469
-14.184856,-40.632416
-0.7410501,34.15426
-0.97815543,42.156883
44.361626,0.54289657
7.8802214,44.02684
-19.183008,-43.187508
-38.4492,-38.177513
-10.578887,9.76189
-21.679535,-40.54717
46.34699,12.558125
17.888226,19.843441
-42.604637,-38.81184
35.444614,-10.378247
-51.085255,-14.856203
-3.530609,-13.548098
-43.716404,35.176075
-52.074608,10.440438
-2.61952,-20.730333
-3.0430746,11.813012
20.30406,-40.35936
26.47079,-25.278517
-28.727755,25.613323
16.567,6.026591
40.23749,0.34856206
22.1549,-46.583282
61.70094,21.225693
-48.588028,-24.491304
44.58543,-22.854342
17.081484,32.241463
23.22577,20.129364
-6.1733356,11.697054
5.8829956,43.276806
-2.3139367,5.6724257
-39.624306,39.13687
-10.347466,12.346604
-31.337217,32.711636
-5.429304,32.304173
-42.611076,37.403904
-22.505795,-44.289333
4.625317,36.47511
-41.566326,-30.159685
61.28946,22.891424
-36.90446,28.667223
-33.02439,34.099655
-42.317307,35.250954
-33.426815,21.763855
45.076286,32.650383
-2.8444655,29.438583
-45.508358,39.351295
22.336039,-40.50688
-50.481106,-15.290744
-45.547997,35.21976
59.20804,2.4495213
11.361204,33.063988
39.69833,29.513645
24.789934,-38.631462
-0.5878848,-33.113956
54.356056,1.2004405
47.456207,-23.239307
-49.49014,-24.670685
27.982563,-34.042526
-31.04324,-7.2953925
-13.631457,-37.587883
-43.76555,33.512554
-37.76377,-38.652664
-41.568848,-17.006237
-11.324944,11.187249
6.7128654,22.434174
42.946774,-27.971601
13.534789,42.62442
-31.367731,27.566847
-27.399807,-5.9203415
-9.842294,15.581379
-49.180485,22.884993
-6.1656046,43.1074
56.164154,-9.731189
15.969087,-39.03025
18.265245,-37.896915
-35.779152,-39.770405
-49.70224,28.630224
26.76942,-10.040289
-30.762043,22.020378
-48.18596,23.130928
-16.976532,-4.2293096
-45.484043,12.707094
-1.322612,38.17091
2.581834,35.417507
14.926052,-38.61322
43.810062,13.806787
-21.88811,-45.90563
53.93158,-10.921504
-43.15091,-13.938187
10.061175,12.400286
5.8242908,17.908476
-40.173454,9.314423
-11.836828,-35.940464
13.509679,3.8716302
30.873972,-29.786549
23.225195,20.129213
1.0976295,-22.199053
32.710464,-9.669356
-51.664185,22.678131
40.584328,-29.768572
6.265594,31.788876
0.9571576,3.6278503
3.079799,-5.618203
7.684902,20.832533
34.02025,-29.23269
0.70396733,5.549989
1.0053438,-7.8826523
47.84749,12.51614
-32.857414,22.289742
51.905327,0.25625163
-16.276524,-48.610897
16.2683,29.554409
5.9660363,26.010643
50.88932,-18.634592
-42.77294,-19.446423
15.813377,21.460255
5.277927,44.793842
-9.014439,8.563263
12.8101015,-26.12692
2.4430807,43.75616
23.225618,-42.694992
10.590916,24.272062
-5.233691,-10.799048
0.9491654,27.940525
-48.29397,-15.787712
8.249671,12.806769
20.833445,-46.19552
21.877218,-41.21103
20.89572,-40.165314
-4.321823,43.262623
-23.319159,-46.05676
-40.07252,-28.963434
-44.31827,42.953236
13.59117,27.373583
-4.752552,20.376638
9.215327,15.643256
18.005835,18.12961
-3.1726336,4.2529936
-56.3068,-7.428055
23.300955,33.800777
45.236187,-30.552126
-4.721346,-19.684986
39.716934,-33.481148
5.6216207,6.3087163
33.12543,-16.541092
22.608383,-32.03526
2.6003451,42.949326
33.725105,-27.765633
-0.034064665,10.773467
33.185482,-11.731275
21.312887,-13.914767
55.065594,4.2181516
31.79395,-24.659412
43.96722,24.420685
44.30343,-29.241974
6.668086,46.645504
23.223904,-45.373657
-28.120579,2.6947577
10.973096,45.35091
11.198045,-41.787918
-27.596827,2.891346
18.834023,-29.09076
55.9628,-9.037819
4.575311,9.251259
-16.335337,1.6454707
-0.26604182,-7.0710897
52.782627,7.6635475
-17.560831,-47.98806
31.050087,7.729573
-14.491276,-48.091274
-1.8020493,7.2085238
0.37220034,-5.284681
-3.5707424,-19.23016
-45.677994,-20.097427
0.6930378,7.2121744
-17.53581,-37.694317
28.530853,-28.255049
-39.214382,-15.427759
41.183804,-15.751106
43.94618,2.2088704
-43.26409,-18.051485
6.6191955,11.399629
-48.46532,13.634176
15.402503,34.800964
22.765314,-28.133263
-41.350338,-32.33514
42.25711,-14.953056
-1.5370636,-17.933783
2.0868385,45.654743
55.781425,-9.024913
47.66286,-24.428911
-25.852106,25.015545
43.390305,6.124308
-50.07344,13.79959
-30.608559,18.508892
-26.527792,20.387121
-44.78186,21.325413
51.579506,13.74489
52.736282,9.067653
12.83287,17.517153
8.13094,41.135597
-36.026833,-38.570248
13.699765,20.283031
-0.11938536,8.10514
-33.130905,29.71258
-45.094894,20.858269
-39.96569,-39.31206
56.08414,-10.075185
41.304783,5.7618446
-39.304214,-37.05365
41.58926,-33.708843
-6.5852523,-16.426813
11.300601,-11.736485
35.0651,-27.890694
10.20126,33.884422
8.249603,12.806744
55.0053,8.583076
36.272232,-18.713871
24.816402,-23.338314
3.8391452,18.588547
3.3564503,22.86849
-35.588566,-29.641886
3.993771,45.833767
-37.059315,-36.50514
-40.053684,17.385477
36.265438,-20.066349
-2.1557655,-19.925936
48.1427,-32.73207
1.9077941,42.20872
41.362316,-12.661863
33.656193,-17.464289
6.145416,47.865406
-0.866701,32.945667
8.497714,28.262465
35.11425,-32.525833
-27.200703,7.900828
-30.635912,31.860142
-14.982207,-11.404905
-31.138674,37.82389
-12.580129,14.3886795
33.220505,-29.863054
-51.03416,10.690556
11.227252,11.555353
40.185524,-21.81805
-38.85248,32.223526
-13.548077,-45.184486
-48.908695,-22.460743
-47.010124,-19.304296
-34.81465,-38.004417
-37.331593,41.094467
3.369594,-10.159457
0.64521956,-13.992221
-9.530541,7.669066
30.522005,-18.596783
52.455788,10.348794
1.8763596,-23.238358
-35.794285,25.682922
-7.278844,15.004496
36.78321,18.930935
3.728863,30.934036
2.789624,5.4951744
37.065285,-20.670958
-51.669697,-19.347439
9.675555,32.603043
-45.814762,11.06161
-30.899166,35.7438
46.119602,-19.519663
61.632416,22.093048
-10.640782,29.609024
3.9322555,47.379257
6.8615,39.524372
45.760483,29.848774
11.254413,11.518003
16.304943,-45.55969
-26.221382,-5.537687
45.83831,-22.610222
11.6068,26.806534
39.514187,-21.153498
9.167355,38.141262
-36.06818,38.46168
18.228268,-29.256678
4.582167,28.990717
-37.62543,-37.800983
52.92718,4.1429415
-48.25186,-19.684193
63.094593,24.744322
20.304184,-40.359497
61.70094,21.225693
0.015645523,18.655125
46.454327,19.399603
-45.517593,19.943943
8.886076,8.231322
-50.20516,-23.488626
-48.81371,8.472157
45.033764,-32.23903
13.092787,41.99897
-37.01972,-36.780052
-32.2146,37.653057
9.713259,18.704863
-21.66264,-40.90647
40.7196,-30.058315
-14.195206,15.079029
0.59703887,-7.3819847
-34.860023,32.07671
6.3034873,32.610703
-9.118248,-45.684925
-41.11355,-15.529903
28.438152,-24.683592
65.26659,21.230902
39.831413,-25.413795
0.4747346,7.570039
-8.580231,15.311165
-55.810196,-9.519105
-8.161942,11.766287
11.377438,37.483047
55.12665,-5.435379
-7.696445,-11.692308
33.27705,26.593714
15.317382,9.685775
-3.3226948,44.174156
-16.285133,1.6361057
-30.622803,33.69534
39.536774,8.463259
-52.358746,-18.130085
-33.285492,23.216608
17.230341,-42.52573
-31.80359,-22.277958
-21.994522,-42.708702
6.0083222,34.93048
-7.2750616,9.3969
-22.694283,-35.3243
7.0218706,29.90148
-42.68022,-16.058308
62.22838,23.347755
38.387024,24.189196
-52.973305,-19.438993
-53.653786,12.995781
18.707787,8.864038
56.63396,0.7068057
-37.29808,12.056241
-40.68779,-19.747261
39.063206,-30.400143
-37.518215,-42.7985
-2.4335434,-20.57887
-8.529456,38.781517
-22.564323,-35.284573
-44.302254,39.640667
33.185482,-11.731275
41.60633,-23.243093
-47.30768,23.052498
-36.507133,32.932472
-29.595737,19.001545
38.801266,-32.443436
-9.209739,-16.254284
-38.265934,12.348039
35.985264,-26.463453
-22.097395,-46.95235
11.0570545,-13.506179
4.7754893,6.0027113
8.700271,23.933704
14.586962,12.874287
-36.9459,-22.109861
-8.817495,-43.670383
31.489767,-22.072956
-9.0735855,12.470137
32.474632,-25.764952
25.495214,-33.658894
-37.813446,24.813553
47.442078,-26.074755
50.955452,-6.1076045
-13.981436,-44.243256
-50.18259,-12.969151
17.811699,-46.504818
38.747787,-28.653564
35.30896,-23.06491
2.44448,3.9306483
-31.198933,-7.577956
45.49567,4.9490376
30.30965,-24.086008
31.448301,-30.000244
46.34699,12.558125
-5.556701,12.678834
53.742165,-8.409105
-10.431224,-7.151465
46.823723,-28.299105
-26.717106,-8.103213
-39.92601,36.143528
59.879944,-8.594477
21.156185,-42.753227
56.974438,-10.134272
51.050503,-19.397768
45.89254,-23.709276
16.001549,27.231302
32.519794,-27.297844
-11.116969,-44.058327
41.982327,25.007051
-38.491455,-41.677124
48.1427,-32.73207
-44.8916,-30.84412
29.912382,-22.444649
23.45902,32.64255
2.02409,9.337993
8.605512,2.4795725
-35.636703,12.00297
4.5001616,26.487669
45.18232,1.8123151
51.368423,8.81323
13.040579,-44.741413
46.00805,15.057218
8.536871,36.018585
-45.978878,7.177344
-50.26387,-12.965816
-3.6067533,4.286813
-44.233986,-34.5297
-7.5163455,-11.9242935
-28.016516,1.3502405
-22.919577,-35.359932
-43.07364,38.855106
-29.486252,28.785118
19.235088,19.928215
3.0451958,10.347038
-39.215084,31.400642
-6.6872654,10.183971
8.585338,14.658215
-3.148785,12.006105
-31.241014,-8.176159
1.5131594,39.665066
-35.78141,23.569782
9.006051,20.055492
53.766888,4.386845
-41.045307,-17.538197
-31.972336,-8.155757
-32.691223,-18.934511
43.741947,-18.692001
-47.720657,28.36631
-0.10155468,-33.35258
-5.192695,12.783446
37.591,-21.902393
27.677914,-26.222738
39.605953,6.2072086
-25.852089,25.01555
-37.610847,36.181087
1.2558895,-5.4571433
-52.729485,10.555882
9.069156,-40.329334
-17.91863,-43.086407
6.0577855,10.585304
51.902943,0.20345789
5.988291,35.222816
34.83399,-21.456749
58.95556,2.1035395
41.175697,-26.140385
-50.45412,15.00724
63.083828,20.867617
-35.57605,-39.68344
1.0144539,-14.824518
16.841513,5.945775
-49.163013,12.594908
11.198682,-41.787956
56.25572,-8.628803
-36.745007,36.640858
3.965433,-4.8197165
-5.892208,10.728816
45.75487,22.064335
52.573673,4.57997
-0.59572655,-12.4149
-42.445694,-20.159664
-1.6316775,34.561382
2.309693,-10.069535
10.373817,26.236172
41.304783,5.7618446
-6.6924677,-11.611269
-49.3131,10.924222
52.257935,15.357527
3.6343431,47.758953
-9.936338,-35.604557
-5.6926813,41.211376
-43.910664,34.64866
27.307692,-34.91266
36.8363,1.5741408
27.45592,-36.73428
-43.77588,-22.3949
13.621463,-39.542404
-53.63896,-18.037931
-43.64081,-28.438185
-30.304651,10.725843
-0.07602943,45.604847
-42.758877,-15.111882
12.448225,25.177757
-1.7225991,-20.02
-25.835987,-43.280304
-12.678833,12.00157
14.17895,25.834564
42.818386,1.8415091
33.539883,-12.221014
32.30225,-23.696495
-38.901855,-41.68829
38.972416,1.1934023
15.179662,-36.71409
-40.344543,35.36006
-47.95172,15.961205
-4.296108,-18.44744
2.5638874,27.260159
0.6903061,-5.5762105
-0.055758066,-31.494085
-21.935785,-21.549007
55.445946,-12.283132
-33.122402,-6.757118
-12.488789,10.306225
4.9172025,46.754456
17.61294,30.226543
-32.45837,-15.47647
41.578552,28.306692
36.8363,1.5741408
-8.046426,-11.9732065
36.120895,-31.629791
-27.592836,0.56071067
-41.116417,-27.548803
42.784122,-31.13341
-6.341552,35.445145
21.889158,-36.53263
41.19323,-28.563463
39.741764,-19.08059
-24.576286,11.1013
1.4386872,-4.960955
26.460892,-10.099244
-5.8593364,-12.915967
9.183821,38.59799
-31.48157,31.713285
54.683544,-2.585211
2.0080748,2.25004
15.103129,-37.837486
1.9277959,-32.802147
-44.89166,-30.843948
9.747874,18.298988
1.3018097,27.50699
2.435833,44.492126
22.082901,-34.96987
58.3613,-5.7575655
38.753246,8.378823
-47.187073,37.612923
-16.523863,-48.789707
-41.06058,-28.0984
45.561695,-24.49174
-30.530132,-3.171672
30.613056,-10.166755
-49.54326,-12.638835
51.723404,-6.208737
-0.76532435,25.488665
-46.429802,13.757195
62.13372,20.469997
-50.042873,-14.56437
37.025166,-8.419846
38.40175,3.4582944
-18.739187,-45.218983
29.537094,-27.493324
-47.211372,16.055857
-41.341843,34.327362
-1.1793464,13.502287
-2.952749,16.450365
38.835217,-25.479576
-39.33758,-28.38654
15.287671,24.239967
57.32338,-0.3325011
7.0167217,34.7629
-35.661118,-18.480213
-54.093826,-15.089764
-49.590584,-21.85493
53.707695,-9.126799
-1.512314,43.07933
22.1549,-46.583282
37.771637,30.377089
-35.523403,23.067596
42.639385,-27.911943
49.51205,-7.1854897
-48.831516,8.466333
50.889233,-18.634624
-19.186436,-42.642746
45.64917,19.00362
-3.9528275,-18.906355
1.5668485,-21.1753
21.978922,-45.060432
1.7097149,32.350883
0.32024089,14.262496
-36.366722,-27.422886
-38.61827,11.895717
-11.766225,-47.017822
-4.9030786,36.563618
-27.54465,7.128516
-4.970868,2.251697
-49.125584,31.05712
12.7618265,-44.431217
35.600227,-8.217731
42.43579,26.721033
-46.326237,9.583483
-50.84503,-24.365501
58.66237,-9.717526
54.30051,8.304323
-45.21136,-36.96974
-30.500164,28.636913
34.379757,-7.1278186
11.113777,-43.072243
-5.756205,36.025467
11.007481,27.383396
-43.938034,-17.847174
-20.685057,-46.153233
-12.835255,14.309293
42.441956,-29.421515
-41.968918,-34.14256
-3.1623747,-18.09846
-29.740847,15.370437
0.87010205,33.554737
-0.9215103,-20.003113
20.94474,-26.123074
14.804465,18.533663
-9.256209,39.02128
43.419415,3.3625138
7.0153904,42.16199
-50.85216,8.9985485
-27.96454,9.313534
40.03807,-17.112011
32.52301,-23.918667
11.439526,20.465528
3.339306,43.279415
-29.740847,15.370437
42.69119,29.256353
36.994205,-24.961735
1.4260272,35.901062
8.330004,31.467327
-3.7668176,45.247387
-28.026543,34.60026
31.209135,-21.246641
44.329643,-27.542938
-8.085982,-22.437796
24.50412,-46.735435
34.97004,-19.834904
44.568935,31.482826
-37.627235,-40.891487
5.549259,45.822998
-33.010323,30.330948
8.409666,29.24432
-44.015034,10.016443
41.095066,-1.0607098
0.78881186,-31.786116
-5.785164,37.16963
44.72726,25.279533
-52.977253,8.871701
-13.868301,-45.454094
-12.890895,-40.71683
-34.690495,37.613834
24.342987,32.752377
-5.3966846,40.752235
-4.476432,46.79836
31.498575,-7.3397546
45.394157,21.296719
-9.755663,16.901958
-8.631952,16.309584
-32.28049,28.071878
2.5789416,7.234756
6.145434,47.865433
37.88355,30.58163
31.474113,-30.09013
22.900284,18.936172
-36.001915,26.011442
1.361494,-31.377153
5.5278835,43.242744
-0.9752753,-19.728657
32.680515,-27.908978
4.006154,-7.2727017
37.802746,4.1435595
16.20537,-45.404007
-8.12214,-10.737218
-5.582887,38.292667
42.090973,30.690193
1.579727,-31.960264
3.5144677,-4.8586674
37.668278,4.9696507
-29.377794,22.54649
-28.607006,1.4574133
-0.23364486,15.158952
-30.129879,28.201107
35.816864,-23.462452
-10.859335,10.943819
-26.423992,-45.021847
-47.535767,-18.7057
53.271683,-9.406166
-7.238648,-12.486822
-50.797802,9.676425
11.697842,30.16601
38.036892,19.239098
-2.328956,-18.314644
5.2568517,33.93726
-40.990944,36.967667
-41.0224,12.329288
-41.83514,-26.855919
-9.590549,13.427024
-44.06844,-16.380022
-42.114468,-32.680973
21.420235,15.475628
4.914298,45.189674
63.05449,22.372248
-45.321674,-17.341917
-47.756775,11.93516
-23.172462,-46.913345
-48.25749,30.124554
3.6826398,-3.436652
30.244053,-29.982822
-33.382904,-21.758213
-21.94286,-21.40712
-26.732552,-43.675465
-33.615803,38.163425
-43.388714,-30.986307
39.95769,28.188889
53.68272,4.3852177
40.75337,27.619635
8.799332,-7.207455
18.762945,19.380611
5.621683,6.3086786
-31.03792,7.699405
-5.4550185,28.512623
18.010485,13.651846
-7.4990163,-12.319342
55.80866,1.6782974
-5.8594327,-12.915821
45.432056,2.6249726
55.965305,-6.25352
-32.606762,34.328495
-28.721422,2.8537514
