col1,col2,col3,col4,col5,col6
4.933286862604427,-0.2688514697082556,0.2974444879671119,3.2611754437058633,-0.5388345173018448,0.3723284919662531
-2.9354346623557523,0.018578686115956995,-0.4566993044214963,-1.2513708602004259,-0.6948305431117482,1.9402878420465859
2.3671502314735244,-0.7416810851183029,-1.2067430448031675,-0.01271164872838562,-0.4098236973483934,-0.3887879190339126
-2.716320955259178,-1.461182911102232,-0.055200255868019917,-0.43384380299730557,1.1556592053286854,-0.2849419855253479
-0.7950067830778909,0.15236167379883234,-0.7393672448925436,-0.057152594135065134,1.258258859996185,-1.2646335287491237
0.3060117326662167,1.4346988575879964,-0.6828013720853758,-0.4905482625371869,-0.37874493264974546,0.08008343315091863
0.48534004107503326,1.0656979084824179,-0.6235215718592949,1.668960749407022,-1.1744259104265415,0.3208808786339298
-2.4761598193830974,-0.9266672994017228,0.41866868399014967,0.6553827397396464,0.9153882610988531,-1.1353606339984044
-2.7353712839090396,-1.342445754392094,1.7769299703153423,0.7581553884286938,0.8643525636066665,0.12479865740834961
-5.175655526293523,0.45573579279926635,1.8361454410014397,0.7166085032029981,0.98242921513935,1.0427609206627186
-1.5500953338298014,-2.93808277513531,0.22771554544446537,0.9335700664840159,-0.7648009371468705,-2.0021453013228574
3.925965065578429,-2.0406884267865597,-2.4121572732661396,0.15872902868074104,-0.47899169609856806,0.3650838855435271
-1.9703621403038318,1.3447767870615437,-0.25563619838379675,-0.4914950865246173,-1.1979739872974222,1.143103310919193
-1.5115048754445355,-3.0549610585931486,0.2890405195725945,1.0578917428482943,-0.19832274534051034,-1.709078827351092
5.490010418153139,-0.3644955817304101,3.057858463905347,-0.5155443007682845,-0.9768405275174643,1.187897218713308
-3.3309439453652603,1.0001512966277355,0.14014922943272226,0.24948781708070805,1.1356067402286727,-0.784147294520585
0.34439612097223954,-1.2361514832301166,-0.6333666064947399,0.9259019310340277,-1.0277107941062738,-0.6556440494822924
3.534007226850263,3.4413262797256117,0.1515739695337527,-0.40706533629424535,0.06969555003261464,-0.36008106790657557
-1.8930694363774294,-1.7772408421570338,0.16781297506327347,1.4625020292762807,-0.23856714478102983,-1.1132513258617551
0.09676462456214133,-2.0010742523644383,-0.10811915629061028,1.536231908134124,-0.0843366382215804,-1.7248718979625273
2.042803322065308,1.8707032997834168,-0.2244259480533451,1.8603180756899618,3.085022237344399,-0.6562168107861082
-0.04287446168722175,2.3090157708264423,1.3213585787752211,-1.408297315000626,-2.223072483929501,-1.8125525068855894
-0.1803352630314486,1.436793656876975,-0.8786530839864594,-1.2654623157035456,-0.8393567270895551,0.9003168063870969
-1.174611190948814,2.459677139844137,-0.37930409835716417,1.048220520740794,-1.0267270028900743,-0.65070537623389
-0.8678705975347722,-3.023964571306628,-0.031095883619540535,1.2709470658166702,-2.07543726459821,-0.9473783803234095
-2.590216891990021,1.701858716452834,0.11271526508840206,0.12559075859996854,1.0660807928348341,0.20737173679674983
-1.953279815904192,-1.304235098078203,-0.26087731889909027,-0.16290942104733777,1.4658260119318336,-0.5021921840907533
5.318216381574625,-0.5464484223512491,-0.5173038564307983,-1.8792743288112064,0.8843081039529533,-1.209446555356966
-1.1788877078069782,-3.917600952995841,0.008842064471336135,0.30454531342700447,-1.5278591925647163,0.10492721124220103
0.5236718363559386,-2.162336458756269,-0.8732424183773404,-0.1941018541581859,-0.4425017204629427,-0.5575982305056411
-1.6857919569580209,0.5186644030530361,1.1277923052958396,-1.1849093094205951,-1.2719494633709196,-1.2649957614148781
-1.3871458337717821,2.6344632853987373,0.8448244049906759,1.3648254806206366,-1.6351056257261969,2.203260556885945
2.845694576948302,-0.7008175434878235,-0.9552490685648928,0.1953651952250716,-0.42907625292348567,-0.2756321498074839
-2.9533254457604983,0.18795439791544113,-0.17870150112899283,-0.7475985461272289,-1.1001593939504553,1.1519797265303893
0.8906015676155647,2.066166594080135,-0.9424661487505891,-1.029212330394795,-0.4141466433809767,0.08627309576915747
-2.7477106112663483,-1.0235120559086173,0.0849592806925557,0.2025499079523451,0.6878900945055768,-1.3212286771866961
-1.94271461282968,-1.0423284908305417,-0.661713208258885,-0.783695036509334,-1.5452623811158281,0.5018059158837055
3.172447013928503,-1.0292440889302288,1.3650902082617264,2.450330066505019,-0.9439775827117373,2.6133715767956445
3.097999517513842,1.8090030443466338,-1.6327608769966453,0.8187721335106333,1.8020177861634679,0.3822428974633309
-3.072921181536911,-1.3376268529591016,0.31597749819527104,0.5258297184270023,0.8476886892156101,-1.9466547789356654
-2.5450052551002242,-0.4478191497170785,-0.35708716930188933,-0.6253021162038239,-0.6196136101324309,0.507948619270147
-3.030337757313711,-1.3358780360753322,0.09931494737117465,-0.10169743676371926,0.7584312074074442,-0.3590350388223747
4.420168962485658,-2.1802802933489387,-2.86462947723192,0.3818093756762876,0.30378152228149524,0.9548443607933859
-1.0570536636524344,-2.7223228493569924,1.8562137319870706,2.5884853663962653,0.2240927886265863,-1.3389053988307882
-2.8742210630956686,-0.9998141947253595,0.1261791336118449,0.058262965630538864,0.5230315171463128,-1.355764557777891
0.11770406531804475,4.5140595123332075,-0.2550146651328162,1.0713863528689533,0.5936876162443327,-0.9189720266213159
0.6340630324581873,0.13340625939917755,-1.5743573405510687,-1.3182339453711325,-1.5455779349550307,1.9628523426792426
5.104606538959851,0.06252855400041189,-1.2582595837214003,0.681082920782173,0.36973694474094077,-0.7940197741003304
-2.298484166015221,-1.6463954005356756,0.3081064067784639,1.1482312305912556,-0.4562901229651526,-0.3025406744223299
6.519829150080293,-1.4927760174760742,1.128150354377483,1.085305826558114,2.228857177475062,3.942510182811169
-0.9221574362178957,2.8969014302876364,-0.7752499460125839,0.09693587775154583,1.2897375943153007,-0.3907754656162359
7.152072743807024,0.39287204102732043,0.4275094513225686,0.16168194293090965,1.336458522819112,-0.12573774094314805
4.122262453423894,-1.5747721453174721,-0.23857313751851045,1.445509150377328,-0.5975415845048373,1.1170221611380864
